review,stars
"Fui a Monterrey por el festival Tecate Live Out y pues buscando opciones para alojarte encontré este hotel lo cual me pareció una gran opción por su ubicación y aspecto moderno. ¡Y lo es! es un super plus que la entrada al centro comercial es demasiado fácil. La habitación que me tocó en general bien tanto en comodidad, diseño y amenidades. Mi única queja es la chica que nos tocó al realizar el check-in, tenía un poco de mala actitud y ni se había dado cuenta en su sistema que ya estaba todo pagado.",40
"Por motivos de salud y trabajo, me hospedo en este hotel mínimo 4 veces al año. Nunca he tenido una mala experiencia. El personal siempre me hace sentir como en casa. La ubicación del hotel es óptima. Cerca de centros de salud, centros comerciales y de San Pedro.",50
"Al ingresar me dicen que los desayunos no estan incluídos, pero que si deseo tengo tarifa especial del grupo Rotario, sin embargo al salir me los cobran sin haberlos utilizados. Si no reviso me estafan.",30
"El cuarto inicial , olía a  cigarrillo.Servicio de ascensores, muy malo.Check in y check out, regular.A las 6 am, no hay servicio de maletero, la disculpa era muy temprano y el turno de las 5 am, no habia llegado",30
"Se encuentra muy bien ubicado en el área centro de Monterrey anexo al centro de convenciones Pabellón, el hotel es moderno, cómodo y con amenidades. Es mejorable el acceso desde la calle a la recepción.",40
"Excelente servicio del personal, limpieza, seguridad, los alimentos son de Buena calidad y bien preparados. La ubicacion del hotel es muy estrategica para desplazarse a cualquier zona en Monterrey, Todo de primera",50
"La atención del personal del hotel es excelente, instalaciones muy agradables y convenientemente ubicado.  Si vas en viaje de negocios el Pabellón M ofrece buenos restaurantes por lo que no tendrás que recorrer grandes distancias para comer bien.",50
"Muy céntrico en la Ciudad. Acceso directo a Pabellón M (comercios, restaurante, auditorio, etc). Habitaciones son básicas, en buenas condiciones, con servicios necesarios suficientes. Personal amable y efectivo. Gimnasio básico en buenas condiciones (Ojo es solo un carril de nado, NO alberca). Alimentos aceptables. Creo que puede mejorar la limpieza pero en general es l Buena opción para un viaje ejecutivo o rápido a MTY",40
"Fue muy buena nuestra estancia, el servicio es bueno, esta en un buen lugar y tienes acceso a una plaza comercial pabellón donde encuentras restaurantes y otras tiendas que posiblemente te servirán, ademas de un cine y el auditorio pabellón, la habitación también es buena y confortable.",40
"Consideró que es uno de los mejores hoteles de Monterrey, las instalaciones son excelentes, está muy bien ubicado muy cercano al centro histórico y lugare turísticos como la Macroplaza y el parque fundidora  la atencion del personal es muy buena, todos son muy amables y atentos",40
"El Hotel es muy cómodo. Su personal amable. El Servicio a la habitación es excelente, las 24 horas.  Es agradable llegar después de todo un día de trabajo intenso a un lugar cómodo, con una habitación totalmente aislada de ruidos, y con un magnífico servicio.",50
El hotel tiene una gran ubicación estas dentro de un complejo comercial en donde encuentras restaurantes tiendas centro de entretenimiento tiendas comerciales excelente lugar para disfrutarlo y ademas conocer los alrededores un lugar verdaderamente recomendable.,50
"un lugar elegante, limpio, funcional, actual y moderno:con habitaciones amplias y bien decoradas y limpias,  la decoración de sus áreas comunes tiene  un diseño moderno y funcional.     la ubicación del hotel te permite estar cerca de puntos de interés y lugares para visitar",50
Muy bueno todo. Sólo la privacidad del baño en el cuarto es casi inexistente. Cuando vas con alguien que no es tu pareja es un poco incómoda esta situación. Todo lo demás estuvo muy bien y el servicio de desayuno excelente.,50
"Hotel con instalaciones modernas, comodas, en buen estado, y en una muy buena ubicacion en Monterrey. Recomendable. No pude disfrutar de la instalaciones por lo rapido del viaje, pero espero volver para disfrutarlas.",50
"Desde que llegamos tenían habitación disponible para poder hacer el check-in antes de las 15 hrs. La habitación tenía una hermosa vista al cerro de la silla y toda la estancia fue muy grata. La alberca, gimnasio y centro de negocios muy bien. El restaurante con opciones veganas. Toda la estancia fue muy agradable.",50
"El hotel es muy cómodo, el servicios es excelente y la cercanía a los comercios muy conveniente.El tamaño de las habitaciones es excelente y la decoración del hotel en general de muy buen gusto.Los servicios del spa son de muy buena calidad",50
"Me gusto el diseño con mucho concreto, las ventanas permiten apreciar la vista de la ciudad. El hotel esta bien ubicado, dentro de un centro comercial con un centro de espectáculos donde dimos una conferencia.  El desayuno bueno, para los baños había que subir escaleras (¿una pequeña falla de los arquitectos?)  Lo consideraría para regresar a visitar los museos de la ciudad, comer y convivir con los regios.",40
"Loa centros comerciales, restaurante el primero que esta saliendo del hotel. mano izquierda.Fuimos muy mal tendidos, especialmente por el mesero.Falta de cortesía tanto del encargado del restaurante.",30
"Excelente hotel, todo funcionando y en orden, muy atentos, elevadores rápidos, habitaciones limpias, funcionales, toda una experiencia y su inmejorable ubicación, en Pabellón M, restaurantes, cines, auditorio y centros comerciales.",50
"Acabamos de ir a este hotel para cenar. Fuimos tratados mal por el personal de la entrada. El estacionamiento de atrás estaba cerrado. El lateral un tránsito no nos dejó pasar. Por el frente donde estaba el valet parking o alguien con uniforme del hotel nos dijo que tenía que ser por atrás, donde estaba cerrado. Me bajé a solicitar ayuda a recepción pero no sabían que atrás estaba cerrado y explicaron que por hoy no había valet parking: de modo que era imposible llegar.  En el lugar de valet parking nos dijeron que tenía que ser por atrás, y no nos creyeron que estaba cerrado. Nos habló con rudeza, como si mintiéramos.",10
"Excelente opción para hospedarse en la ciudad de monterrey, tanto por su ubicación, servicio e instalaciones, cuenta con todo lo necesario para una estancia agradable, tanto en plan de trabajo con de descanso y convivencia con la familia.",50
"el hotel es muy bonito, y las habitaciones también, lo único que me decepciono fue que al llegar no contaban con valet parking, ya que he visitado este hotel anteriormente y si contaban con el servicio, por todo lo demás todo muy bien, el personal muy amable.",40
"Pésima atención del personal, el agua del lavabo con olor terrible, mala comida a muy alto precio, estacionamiento tremendamente complicado, definitivamente jamás recomendaría este hotel. Muy caro para lo que ofrece",10
Excelente hotel en Monterrey. Muy buena ubicación y sin duda una vista espectacular al cerro de la silla. Ubicado en una plaza comercial lo que hace que haya facilidades en algunos servicios. El trato impecable del personal siempre pendientes de lo que se necesite.,50
No hay elevador directo desde el estacionamiento hay que subir al lobby y cambiar a otro y los pasillos tienen alfombra. No recomiendo para personas mayores o con problemas de movilidad. Los restaurantes y café starbuks de pabellón M cierran temprano los Domingos.,30
"Bien ubicado y muy limpio. El aire acondicionado hacia mucho ruido. Fue lo único malo. La alberca está muy bien, aunque en un sexto piso, por lo que hay corrientes de aire considerables. La atención del personal fue muy buena.",50
"No cuidan los detalles funcionales importantes, tuve una muy mala experiencia con la regadera, el agua se acumula en el piso y eso para mí ya le quita todo el valor. Se ve muy bien decorado y atractivo pero si la funcionalidad de la habitación no cubre las expectativas del cliente, la estética no tiene ningún valor en absoluto.",10
"Excelente mi estancia, el servicio y amabilidad del personal, la habitación  muy acogedora y extremadamente limpia, la alberca muy agradable, la ubicación del hotel excelente, el buffet de desayuno riquísimo y variado.",50
"Solicitamos una habitación en el piso mas alto y nos asignaron una con la vista panoramica fantastica pero el clima solo enfriaba a 26 grados en plena canicula, nos cambiaron de habitación y solo mejoró a 24. El costo de los alimentos es muy alto. El costo de la habitacion es solo el alojamiento por lo que estacionamiento y desayuno tienen costo.",20
"nos gustó mucho el hotel, el servicio y las habitaciones muy modernas y grandes... el único detalle de la habitación es que la regadera esta resbalosa y es peligroso... el restaurante muy lindo y lo único es que desayunamos muy temprano a las 6:30 am y no tenían todo listo faltaba la barbacoa por ejemplo..en general lo recomiendo",40
Me he hospedado en el grand y en el de pabellón es poca la diferencia entre los dos hoteles quizás a este le falto poquito para que lo hicieran Grand pero quedó cerca muy buen hotel. Muy cómoda su posición con la plaza la vista de este lado de la ciudad no es tan buena pero en la noche es bonita. No recuerdo que tenga spa no pude probar la alberca.,50
"Vi muy buenos comentarios sobre el hotel Fiesta Americana Pabellón, pero en lo personal me llevo una mala experiencia, primero nos dan una habitación en mantenimiento, la cambian pero el baño estaba sucio (bello púbico) en el piso y las manchas donde escupieron los anteriores huéspedes, lo reporté 3 veces y fueron hacer la limpieza, pero seguía lo mismo, lamentable que las personas no hagan bien su trabajo y lo supervisores no hagan un correcto chequeo, la limpieza al final la hicimos mi esposa y yo por los niños.",30
"Servicio 100% de primera calidad. No duden en hospedarse en F. Americana Pabellón MMe he hospedado en diferentes hoteles en Monterrey. Nada comparado con F. Americana.Creo que la mejor carta de recomendación, es un cliente satisfecho.",50
"El hotel en General esta bien, solo no olvides nada en las habitaciones ya que aunque hables con el gerente te dicen que no dejaste nada y que el mismo verifico la habitacion.Lamentable que no te regresen algo que olvidaste en la habitacion, aunque hayas marcado 5 min despues de realizar el check out.",30
